%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.dx,field.dy,field.dz,field.roll,field.pitch,field.yaw,field.dyaw,field.scale,field.ptamState,field.scaleAccuracy,field.droneState,field.batteryPercent
1618582134379901395,1320,1618582134379493715,,0.362618923187,0.53651279211,1.11676132679,0.0839834213257,0.289110124111,0.139676138759,-0.469378322363,-0.0881306454539,-6.44851541519,-12.164144516,1.0,0,0.512499988079,3,68.0
1618582134411455883,1321,1618582134411151962,,0.365811288357,0.544080734253,1.11928606033,0.0825935006142,0.276464700699,0.129161447287,-0.512501955032,-0.0887407511473,-6.75011539459,-12.5249357224,1.0,0,0.512499988079,3,68.0
1618582134444923921,1322,1618582134444520713,,0.368500798941,0.552186071873,1.12099742889,0.0781512334943,0.266925901175,0.116291098297,-0.536803662777,-0.11726283282,-6.84404706955,-12.0814847946,1.0,0,0.512499988079,3,68.0
1618582134478520164,1323,1618582134478033193,,0.370180547237,0.560211658478,1.12357592583,0.0699279606342,0.258507072926,0.109509386122,-0.539915204048,-0.143846482038,-7.10607719421,-12.2748508453,1.0,0,0.512499988079,3,68.0
1618582134511623009,1324,1618582134511257432,,0.3713542521,0.567316293716,1.1304050684,0.0599112808704,0.246245279908,0.122184865177,-0.585974931717,-0.197016447783,-7.20811033249,-12.0445613861,1.0,0,0.512499988079,3,68.0
1618582134544700707,1325,1618582134544404381,,0.372236162424,0.573917329311,1.13463056087,0.0505632869899,0.235353782773,0.121944464743,-0.617703616619,-0.267041444778,-7.30434417725,-11.9399185181,1.0,0,0.512499988079,3,68.0
1618582134577272585,1326,1618582134576972520,,0.373438954353,0.579915046692,1.13785350323,0.0445525199175,0.225650176406,0.117512971163,-0.619477331638,-0.364285200834,-7.52652263641,-12.1457176208,1.0,0,0.512499988079,3,68.0
1618582134612507539,1327,1618582134612200555,,0.374509513378,0.586506664753,1.13964283466,0.0377753712237,0.218178242445,0.105306774378,-0.599806308746,-0.547558546066,-7.70603561401,-12.1699256897,1.0,0,0.512499988079,3,68.0
1618582134644784667,1328,1618582134644541896,,0.375387281179,0.593753814697,1.14053714275,0.0321113057435,0.21954023838,0.0936256274581,-0.630449354649,-0.629288971424,-7.88352394104,-12.077630043,1.0,0,0.512499988079,3,68.0
1618582134678273086,1329,1618582134677981715,,0.375937581062,0.601341962814,1.13921368122,0.0,0.221238493919,0.0740682482719,-0.656420826912,-0.645735502243,-7.9032034874,-11.76334095,1.0,0,0.512499988079,3,68.0
1618582134711638507,1330,1618582134711262613,,0.376277774572,0.610008239746,1.13911068439,0.0,0.22633254528,0.0632967203856,-0.691317379475,-0.655694723129,-8.15434551239,-11.881070137,1.0,0,0.512499988079,3,68.0
1618582134745113537,1331,1618582134744705076,,0.376006543636,0.618045032024,1.14166927338,0.0,0.229277640581,0.0662736669183,-0.651242911816,-0.731842577457,-8.07466983795,-11.550822258,1.0,0,0.512499988079,3,68.0
1618582134778514684,1332,1618582134777837441,,0.375806093216,0.625912666321,1.14326167107,0.0,0.23108060658,0.064978942275,-0.59862112999,-0.769262433052,-8.34258460999,-11.9031944275,1.0,0,0.512499988079,3,68.0
1618582134813817209,1333,1618582134811704179,,0.37566241622,0.633074164391,1.14523339272,0.0,0.228132799268,0.065294764936,-0.633654713631,-0.747026443481,-8.46823501587,-11.8569498062,1.0,0,0.512499988079,3,68.0
1618582134845066850,1334,1618582134844709246,,0.375425130129,0.640450060368,1.14762675762,0.0,0.227620303631,0.0675718411803,-0.71557033062,-0.721422374249,-8.74480438232,-12.058681488,1.0,0,0.512499988079,3,68.0
1618582134878138589,1335,1618582134877664578,,0.374721437693,0.649093568325,1.1497323513,0.0,0.23346580565,0.0683235526085,-0.763407051563,-0.737972736359,-8.81377887726,-11.7630844116,1.0,0,0.512499988079,3,68.0
1618582134912287404,1336,1618582134911437687,,0.373784959316,0.657443881035,1.15292167664,0.0,0.2354696244,0.0729509741068,-0.743005812168,-0.756139874458,-8.85901069641,-11.4464941025,1.0,0,0.512499988079,3,68.0
1618582134945494900,1337,1618582134944912967,,0.372698634863,0.665015041828,1.15639185905,0.0,0.233998119831,0.0784918740392,-0.762412369251,-0.687939047813,-8.91748523712,-11.3925418854,1.0,0,0.512499988079,3,68.0
1618582134978265230,1338,1618582134977931675,,0.371624827385,0.672031879425,1.16481292248,0.0,0.229861870408,0.104933701456,-0.876955330372,-0.636842429638,-9.27434062958,-11.8646202087,1.0,0,0.512499988079,3,68.0
1618582135012215874,1339,1618582135011632610,,0.370582580566,0.679167568684,1.17151713371,-0.0357345193624,0.226384103298,0.118056118488,-0.98206871748,-0.668427109718,-9.19414901733,-11.4337587357,1.0,0,0.512499988079,3,68.0
1618582135045030003,1340,1618582135044693424,,0.369521170855,0.68692612648,1.17472743988,-0.0406009107828,0.227598831058,0.112496569753,-1.03206574917,-0.701345860958,-9.72147464752,-12.1127538681,1.0,0,0.512499988079,3,68.0
1618582135078270569,1341,1618582135077896358,,0.367125421762,0.694872558117,1.17534577847,-0.0508599728346,0.228816792369,0.096175134182,-0.964777767658,-0.625744402409,-9.64869308472,-11.4123439789,1.0,0,0.512499988079,3,68.0
1618582135111645225,1342,1618582135111213898,,0.363756418228,0.702471137047,1.17602992058,-0.0631342753768,0.22605112195,0.0825654864311,-0.931670427322,-0.520524203777,-9.71023845673,-11.2096567154,1.0,0,0.512499988079,3,68.0
1618582135145057631,1343,1618582135144621792,,0.360470503569,0.709762573242,1.17188751698,-0.0732776522636,0.223951131105,0.0512379407883,-0.985765993595,-0.54353928566,-9.82281208038,-11.1824645996,1.0,0,0.512499988079,3,68.0
1618582135178463920,1344,1618582135178050890,,0.357393980026,0.717243611813,1.17073249817,-0.0805766656995,0.222349122167,0.038355011493,-1.00937616825,-0.600476503372,-9.98962497711,-11.3722333908,1.0,0,0.512499988079,3,68.0
1618582135212066145,1345,1618582135211369792,,0.354354083538,0.724911987782,1.17284953594,-0.0866045355797,0.223588719964,0.0429443083704,-0.967942476273,-0.596465826035,-10.0975790024,-11.3068981171,1.0,0,0.512499988079,3,68.0
1618582135244879782,1346,1618582135244472262,,0.350824087858,0.733340263367,1.17448294163,-0.0935339778662,0.227158427238,0.0440687574446,-0.934651613235,-0.493620634079,-10.1623868942,-11.1421861649,1.0,0,0.512499988079,3,68.0
1618582135279516297,1347,1618582135278992447,,0.346751451492,0.741881370544,1.17393410206,-0.102016113698,0.228833124042,0.0363343246281,-0.987880825996,-0.42963629961,-10.5253534317,-11.3943738937,1.0,0,0.512499988079,3,68.0
1618582135311721067,1348,1618582135311303012,,0.341721892357,0.749611616135,1.17588961124,-0.113873161376,0.226757287979,0.0407000817358,-1.01399695873,-0.385964006186,-10.1327829361,-10.4241743088,1.0,0,0.512499988079,3,68.0
1618582135343856462,1349,1618582135343559923,,0.336996167898,0.756240189075,1.17540669441,-0.122035473585,0.221093192697,0.0341204889119,-0.968581497669,-0.354517996311,-10.6519680023,-11.3804836273,1.0,0,0.512499988079,3,68.0
1618582135378399518,1350,1618582135378022458,,0.332739055157,0.761986851692,1.17658352852,-0.1255081743,0.209918707609,0.0352489612997,-0.921744823456,-0.313077926636,-10.6283578873,-10.9784355164,1.0,0,0.512499988079,3,68.0
1618582135412832282,1351,1618582135412540833,,0.328023552895,0.768332839012,1.17755782604,-0.129834443331,0.202219247818,0.0357474833727,-0.922228693962,-0.275064915419,-10.7872180939,-11.1146879196,1.0,0,0.512499988079,3,68.0
1618582135444980925,1352,1618582135444633774,,0.323893666267,0.774908125401,1.18051409721,-0.13242419064,0.199947580695,0.0438358932734,-0.957564532757,-0.270478695631,-11.0219631195,-11.1846485138,1.0,0,0.512499988079,3,68.0
1618582135478146230,1353,1618582135477836064,,0.319326251745,0.780815422535,1.18140518665,-0.136456757784,0.194049924612,0.0425536595285,-0.972677648067,-0.299306005239,-10.9762792587,-10.7980327606,1.0,0,0.512499988079,3,68.0
1618582135511515455,1354,1618582135511193366,,0.313638538122,0.78666305542,1.18334817886,-0.143891960382,0.187792956829,0.0450782366097,-0.932148814201,-0.290706723928,-11.1412162781,-10.7431640625,1.0,0,0.512499988079,3,68.0
1618582135543950656,1355,1618582135543588139,,0.308280795813,0.791666150093,1.18567848206,-0.149740070105,0.180388182402,0.04891416803,-0.938522517681,-0.256388753653,-11.2385311127,-10.806552887,1.0,0,0.512499988079,3,68.0
1618582135579897969,1356,1618582135579200886,,0.300945907831,0.796574115753,1.19217061996,-0.161792337894,0.171176567674,0.0688978582621,-0.962898313999,-0.324112147093,-11.3837490082,-10.8118629456,1.0,0,0.512499988079,3,68.0
1618582135611598423,1357,1618582135611283328,,0.294230937958,0.80181568861,1.20042550564,-0.171253174543,0.168725833297,0.0941833853722,-0.95762014389,-0.372785866261,-11.3885154724,-10.491566658,1.0,0,0.512499988079,3,68.0
1618582135644937968,1358,1618582135644566457,,0.286762088537,0.807593286037,1.21222853661,-0.182097449899,0.1680868119,0.129131346941,-0.906459867954,-0.3434907794,-11.5014333725,-10.5482788086,1.0,0,0.512499988079,3,68.0
1618582135678665409,1359,1618582135678184012,,0.279094547033,0.813960075378,1.22009551525,-0.19077822566,0.169455453753,0.138224542141,-0.878939449787,-0.316185981035,-11.5657329559,-10.5544919968,1.0,0,0.512499988079,3,68.0
1618582135710615800,1360,1618582135710293671,,0.269319951534,0.819452881813,1.2223842144,-0.210088968277,0.168121352792,0.118712492287,-0.868183791637,-0.349523276091,-11.7205877304,-10.5551710129,1.0,0,0.512499988079,3,68.0
1618582135745959203,1361,1618582135745593883,,0.258378088474,0.824770092964,1.22136580944,-0.227861210704,0.163581117988,0.0855853557587,-0.830910384655,-0.344089627266,-11.6890144348,-10.3736829758,1.0,0,0.512499988079,3,68.0
1618582135778431698,1362,1618582135778064360,,0.249275416136,0.829694986343,1.22398555279,-0.234476804733,0.15984326601,0.0742342844605,-0.725529193878,-0.300360411406,-11.9194450378,-10.5823945999,1.0,0,0.512499988079,3,68.0
1618582135811822925,1363,1618582135811467190,,0.242021068931,0.834475696087,1.20803940296,-0.231002315879,0.155819416046,0.0,-0.616209924221,-0.287749558687,-11.7898454666,-10.0106277466,1.0,0,0.512499988079,3,68.0
1618582135845311516,1364,1618582135844698255,,0.235806912184,0.83947712183,1.19684886932,-0.222853317857,0.153991863132,-0.0558488294482,-0.575477600098,-0.311191380024,-12.0439386368,-10.4924001694,1.0,0,0.512499988079,3,68.0
1618582135878286383,1365,1618582135877914496,,0.228158816695,0.844590961933,1.19144630432,-0.224083974957,0.153341025114,-0.0712668523192,-0.602460324764,-0.339071840048,-12.1360731125,-10.3200931549,1.0,0,0.512499988079,3,67.0
1618582135911725140,1366,1618582135911412225,,0.217609643936,0.849334359169,1.1891143322,-0.237718850374,0.149465754628,-0.0671239122748,-0.610665202141,-0.275161117315,-12.1666955948,-10.1128616333,1.0,0,0.512499988079,3,67.0
1618582135945402634,1367,1618582135944831193,,0.206816896796,0.853833556175,1.19049441814,-0.251163721085,0.14571467042,-0.0478576757014,-0.59232378006,-0.228231742978,-12.3195667267,-10.1834611893,1.0,0,0.512499988079,3,67.0
1618582135978366678,1368,1618582135977962791,,0.196028023958,0.857390522957,1.19108819962,-0.261956512928,0.138086929917,-0.0353531688452,-0.560246407986,-0.250918239355,-12.2961730957,-9.90720272064,1.0,0,0.512499988079,3,67.0
1618582136011947063,1369,1618582136011277187,,0.185449644923,0.860062777996,1.19041907787,-0.267841547728,0.127438440919,0.0,-0.478087604046,-0.287556260824,-12.2088670731,-9.56766796112,1.0,0,0.512499988079,3,67.0
1618582136044204385,1370,1618582136043570577,,0.177014067769,0.862988591194,1.19198763371,-0.264957129955,0.121086902916,0.0,-0.42882540822,-0.267975628376,-12.5546207428,-10.276638031,1.0,0,0.512499988079,3,67.0
1618582136081292180,1371,1618582136080741059,,0.16634644568,0.86560434103,1.19116806984,-0.266431927681,0.111405566335,0.0,-0.387867569923,-0.253755629063,-12.4843530655,-9.85526561737,1.0,0,0.512499988079,3,67.0
1618582136111466545,1372,1618582136111178757,,0.155983120203,0.868724822998,1.18960642815,-0.27426892519,0.109654903412,0.0,-0.346502423286,-0.305806308985,-12.8056325912,-10.2809562683,1.0,0,0.512499988079,3,67.0
1618582136146520736,1373,1618582136146109305,,0.144953042269,0.872251391411,1.18470919132,-0.278143554926,0.10817284137,-0.0399345941842,-0.331052154303,-0.350552558899,-12.8535490036,-9.92377471924,1.0,0,0.512499988079,3,67.0
1618582136178385948,1374,1618582136178076693,,0.134479776025,0.875265657902,1.18192052841,-0.282447904348,0.105455234647,-0.0458926744759,-0.28627833724,-0.296447515488,-12.787774086,-9.55525684357,1.0,0,0.512499988079,3,67.0
1618582136212730268,1375,1618582136211777792,,0.125174760818,0.878150522709,1.17992424965,-0.27839744091,0.101866409183,-0.0463009178638,-0.217441394925,-0.240553170443,-12.8381910324,-9.45073604584,1.0,0,0.512499988079,3,67.0
1618582136245055891,1376,1618582136244694540,,0.117286063731,0.880625367165,1.17815315723,-0.267873674631,0.0977305620909,-0.0450944006443,-0.164861738682,-0.299503862858,-12.7869548798,-9.27589988708,1.0,0,0.512499988079,3,67.0
1618582136278280341,1377,1618582136277931181,,0.107752077281,0.882606267929,1.18201184273,-0.26759287715,0.0923866778612,0.0,-0.159808635712,-0.370508819818,-12.8346729279,-9.31144428253,1.0,0,0.512499988079,3,67.0
1618582136311515899,1378,1618582136311220440,,0.0971905440092,0.884864926338,1.1812787056,-0.270942956209,0.0884741097689,0.0,-0.194902122021,-0.324253231287,-13.0328063965,-9.63560771942,1.0,0,0.512499988079,3,67.0
1618582136344785789,1379,1618582136344472253,,0.0865497663617,0.886287152767,1.18424797058,-0.275257259607,0.0815100967884,0.0,-0.190472349524,-0.278834968805,-13.0262241364,-9.45464515686,1.0,0,0.512499988079,3,67.0
1618582136378429401,1380,1618582136378056697,,0.0755073055625,0.888126790524,1.1821937561,-0.279516786337,0.0774492099881,0.0,-0.152015343308,-0.317962259054,-13.3118801117,-9.61079883575,1.0,0,0.512499988079,3,67.0
1618582136411556475,1381,1618582136411182760,,0.0642068609595,0.889844655991,1.18158507347,-0.284977674484,0.0740037709475,0.0,-0.0985615625978,-0.342898190022,-12.9342088699,-8.69156837463,1.0,0,0.512499988079,3,67.0
1618582136445091307,1382,1618582136444757290,,0.0528726056218,0.891314804554,1.1797709465,-0.289287924767,0.0705152675509,0.0,-0.0601947046816,-0.35005775094,-13.2517595291,-9.32878398895,1.0,0,0.512499988079,3,67.0
1618582136478119410,1383,1618582136477858663,,0.0416870638728,0.892663836479,1.17797780037,-0.292141735554,0.0671454593539,-0.0329234227538,0.0,-0.35196596384,-12.9625577927,-8.63111877441,1.0,0,0.512499988079,3,67.0
1618582136511667742,1384,1618582136511286381,,0.0,0.895019412041,1.17710494995,-0.289395868778,0.0692724213004,-0.034366864711,0.0383143313229,-0.371982723475,-13.2002134323,-9.21645069122,1.0,0,0.512499988079,3,67.0
1618582136545703224,1385,1618582136545151145,,0.0,0.897903263569,1.17536556721,-0.28591811657,0.0744046717882,-0.0383857265115,0.0834049135447,-0.425989806652,-13.2556304932,-9.09818077087,1.0,0,0.512499988079,3,67.0
1618582136579232495,1386,1618582136578766992,,0.0,0.900990068913,1.17630386353,-0.281772941351,0.0793123990297,0.0,0.195156440139,-0.3888412714,-13.3596839905,-9.1779127121,1.0,0,0.512499988079,3,67.0
1618582136612151405,1387,1618582136611654107,,0.0,0.904659748077,1.1797106266,-0.281439632177,0.0855258628726,0.0,0.312949836254,-0.277445405722,-13.3812789917,-8.89789867401,1.0,0,0.512499988079,3,67.0
1618582136646614524,1388,1618582136645087448,,0.0,0.907558441162,1.18021988869,-0.282369554043,0.0854907035828,0.0,0.283545136452,-0.170713976026,-13.3202352524,-8.6597366333,1.0,0,0.512499988079,3,67.0
1618582136678451395,1389,1618582136678107205,,0.0,0.909759819508,1.17803430557,-0.275741606951,0.0824099928141,0.0,0.205033421516,-0.130918502808,-13.4526252747,-8.85426521301,1.0,0,0.512499988079,3,67.0
1618582136711777323,1390,1618582136711332582,,0.0,0.911177694798,1.17435836792,-0.260203182697,0.0769195184112,-0.04416564852,0.215777143836,-0.149893730879,-13.2943372726,-8.43465232849,1.0,0,0.512499988079,3,67.0
1618582136746736247,1391,1618582136746209370,,-0.0359177850187,0.913203716278,1.17080914974,-0.248664364219,0.0750408619642,-0.0585055053234,0.294431298971,-0.115920901299,-13.4321374893,-8.77875709534,1.0,0,0.512499988079,3,67.0
1618582136779285710,1392,1618582136778193722,,-0.0431080944836,0.915598809719,1.167339921,-0.238129332662,0.0754529461265,-0.0687931850553,0.210151568055,-0.0359837450087,-13.4563379288,-8.61295127869,1.0,0,0.512499988079,3,67.0
1618582136812944708,1393,1618582136811761460,,-0.050010599196,0.918221592903,1.16426348686,-0.226990178227,0.0753801018,-0.0743906348944,0.129466742277,0.0545758083463,-13.4461488724,-8.55718326569,1.0,0,0.512499988079,3,67.0
1618582136845221660,1394,1618582136844839495,,-0.0575385019183,0.920903801918,1.16298031807,-0.22149631381,0.075484521687,-0.0712921991944,0.123425707221,0.0862251147628,-13.4534235001,-8.44175243378,1.0,0,0.512499988079,3,67.0
1618582136878686578,1395,1618582136878256836,,-0.0640064552426,0.923990726471,1.15965545177,-0.2105781883,0.0769751593471,-0.0771932676435,0.0938637405634,0.119657017291,-13.5198802948,-8.46064472198,1.0,0,0.512499988079,3,67.0
1618582136912613134,1396,1618582136912098490,,-0.0699843987823,0.926598846912,1.15807032585,-0.200252622366,0.0745073407888,-0.0751095786691,-0.0404709167778,0.242106065154,-13.450050354,-8.20598316193,1.0,0,0.512499988079,3,67.0
1618582136945754867,1397,1618582136945038867,,-0.0767785012722,0.928210020065,1.15474176407,-0.198386445642,0.068153180182,-0.0815004855394,-0.126683220267,0.332009404898,-13.558467865,-8.3434715271,1.0,0,0.512499988079,3,67.0
1618582136980217305,1398,1618582136979784257,,-0.0837494581938,0.930455684662,1.15119254589,-0.195017918944,0.064246237278,-0.0872155427933,-0.193844482303,0.37336063385,-13.607591629,-8.26529788971,1.0,0,0.512499988079,3,67.0
1618582137010605130,1399,1618582137010268201,,-0.0900379940867,0.932190239429,1.1478215456,-0.193257033825,0.0599212683737,-0.0924897268414,-0.247056618333,0.401515215635,-13.4889364243,-8.03546142578,1.0,0,0.512499988079,3,67.0
1618582137046225859,1400,1618582137045806355,,-0.0978823155165,0.93337726593,1.14299881458,-0.195984303951,0.0515934191644,-0.101805716753,-0.328162133694,0.47370198369,-13.554432869,-8.00717067719,1.0,0,0.512499988079,3,67.0
1618582137078430359,1401,1618582137077902832,,-0.104914881289,0.934223771095,1.13131093979,-0.197958216071,0.0431575253606,-0.141429439187,-0.43062916398,0.571362495422,-13.5236930847,-7.93660402298,1.0,0,0.512499988079,3,67.0
1618582137110578150,1402,1618582137110225990,,-0.112727023661,0.934044420719,1.12047207355,-0.202807590365,0.0,-0.170533895493,-0.469910919666,0.58174854517,-13.5235090256,-7.8494181633,1.0,0,0.512499988079,3,67.0
1618582137146427112,1403,1618582137146067184,,-0.121744543314,0.934244215488,1.115229249,-0.209101036191,0.0,-0.162983983755,-0.431266218424,0.548939824104,-13.5628728867,-7.90332984924,1.0,0,0.512499988079,3,67.0
1618582137178502056,1404,1618582137177983101,,-0.129364162683,0.934919178486,1.11618947983,-0.212688416243,0.0,-0.129505679011,-0.42484280467,0.513022005558,-13.5975704193,-7.87404251099,1.0,0,0.512499988079,3,67.0
1618582137211555172,1405,1618582137211163356,,-0.137253060937,0.935752868652,1.11799252033,-0.214183628559,0.0,-0.0969945415854,-0.466982573271,0.553500294685,-13.5085659027,-7.53881168365,1.0,0,0.512499988079,3,67.0
1618582137244996573,1406,1618582137244584451,,-0.145824939013,0.936070561409,1.11455893517,-0.219799354672,0.0,-0.0965969562531,-0.472866505384,0.635056853294,-13.4668502808,-7.42745685577,1.0,0,0.512499988079,3,67.0
1618582137277288709,1407,1618582137276903964,,-0.154432654381,0.936087012291,1.11068236828,-0.226120188832,0.0,-0.101094789803,-0.445606678724,0.641821444035,-13.2795686722,-7.17497253418,1.0,0,0.512499988079,3,67.0
1618582137310618963,1408,1618582137310275327,,-0.162905678153,0.935961604118,1.10729563236,-0.227806687355,0.0,-0.102410450578,-0.384630650282,0.608099937439,-13.4636440277,-7.66982889175,1.0,0,0.512499988079,3,67.0
1618582137347475620,1409,1618582137347000075,,-0.174592673779,0.934538602829,1.10545551777,-0.241542100906,0.0,-0.0952562689781,-0.294977456331,0.603675365448,-13.3595190048,-7.55420827866,1.0,0,0.512499988079,3,67.0
1618582137378270310,1410,1618582137377906942,,-0.185374647379,0.933435976505,1.09963798523,-0.254494607449,0.0,-0.110998600721,-0.241231113672,0.681070864201,-13.4140720367,-7.51938295364,1.0,0,0.512499988079,3,67.0
1618582137411623516,1411,1618582137411279542,,-0.196414917707,0.93236887455,1.08934950829,-0.261883884668,0.0,-0.141870960593,-0.160983651876,0.753796219826,-13.4146566391,-7.46362018585,1.0,0,0.512499988079,3,67.0
1618582137444973839,1412,1618582137444614944,,-0.207175165415,0.930764973164,1.07620251179,-0.267570316792,-0.0316356383264,-0.179981768131,-0.0494768545032,0.738467097282,-13.2871809006,-7.12395334244,1.0,0,0.512499988079,3,67.0
1618582137478546228,1413,1618582137478107241,,-0.217766746879,0.929098308086,1.06834292412,-0.268826782703,-0.0377951152623,-0.184503361583,0.1092858091,0.770198822021,-13.178106308,-6.92197275162,1.0,0,0.512499988079,3,67.0
1618582137510590596,1414,1618582137510240099,,-0.227056324482,0.927434027195,1.06348919868,-0.26622569561,-0.0430725999177,-0.174920886755,0.205375909805,0.773929595947,-13.0150699615,-6.7674331665,1.0,0,0.512499988079,3,67.0
1618582137545926910,1415,1618582137545613361,,-0.23636944592,0.925527095795,1.064062953,-0.25995862484,-0.0474357977509,-0.138396844268,0.259833931923,0.706608116627,-13.2033624649,-7.30721950531,1.0,0,0.512499988079,3,67.0
1618582137578201969,1416,1618582137577830636,,-0.24535907805,0.924014627934,1.06780588627,-0.257238984108,-0.0495535470545,-0.0971963703632,0.326795011759,0.693605601788,-13.2818870544,-7.42112159729,1.0,0,0.512499988079,3,67.0
1618582137611969373,1417,1618582137611509363,,-0.255020469427,0.922436952591,1.07172191143,-0.254165261984,-0.0511070452631,-0.0635978057981,0.468584507704,0.735925197601,-13.1294927597,-6.93393325806,1.0,0,0.512499988079,3,67.0
1618582137645156059,1418,1618582137644775957,,-0.264843672514,0.920756220818,1.06882691383,-0.251830428839,-0.0534697584808,-0.0690270215273,0.639454245567,0.800833642483,-13.0908603668,-6.80245876312,1.0,0,0.512499988079,3,67.0
1618582137678417194,1419,1618582137677976106,,-0.272286087275,0.918742358685,1.06100225449,-0.238424777985,-0.057059623301,-0.0990557670593,0.693997740746,0.803993225098,-12.9217691422,-6.45660924911,1.0,0,0.512499988079,3,67.0
1618582137711703824,1420,1618582137711266185,,-0.28083345294,0.915942311287,1.05498886108,-0.231085017323,-0.0631177648902,-0.115502014756,0.747410714626,0.787103533745,-12.94186306,-6.69760370255,1.0,0,0.512499988079,3,67.0
1618582137745357059,1421,1618582137744897801,,-0.28936290741,0.912512898445,1.04851460457,-0.225701153278,-0.070922523737,-0.130265623331,0.849060177803,0.794196784496,-12.9041156769,-6.70135354996,1.0,0,0.512499988079,3,67.0
1618582137778633188,1422,1618582137778220948,,-0.297465473413,0.909395158291,1.04349029064,-0.217324435711,-0.0755347684026,-0.13403005898,0.929630756378,0.829067766666,-12.8736066818,-6.69933891296,1.0,0,0.512499988079,3,67.0
1618582137812070280,1423,1618582137811681420,,-0.304149925709,0.907092154026,1.04129195213,-0.205007970333,-0.075110539794,-0.124346382916,0.954226255417,0.802529752254,-12.767539978,-6.4909863472,1.0,0,0.512499988079,3,67.0
1618582137845636790,1424,1618582137845199389,,-0.310717493296,0.904943645,1.03569591045,-0.193251654506,-0.0743609145284,-0.130866453052,0.953322887421,0.813200354576,-12.8232145309,-6.6413230896,1.0,0,0.512499988079,3,67.0
1618582137878640436,1425,1618582137878381601,,-0.316449224949,0.90286642313,1.0313385725,-0.180903330445,-0.0739671215415,-0.132029443979,0.96306347847,0.865019261837,-12.6129837036,-6.32057189941,1.0,0,0.512499988079,3,67.0
1618582137912157820,1426,1618582137911897033,,-0.321918845177,0.900347113609,1.02755832672,-0.167954742908,-0.0764168575406,-0.130435064435,1.04536259174,0.957427322865,-12.6789197922,-6.49134016037,1.0,0,0.512499988079,3,67.0
1618582137945096688,1427,1618582137944732393,,-0.3261462152,0.897855401039,1.02749872208,-0.151565596461,-0.0776110291481,-0.112296432257,1.06641411781,0.962447047234,-12.5420789719,-6.36487436295,1.0,0,0.512499988079,3,67.0
1618582137978477556,1428,1618582137978203613,,-0.329587996006,0.89549857378,1.03274428844,-0.133593529463,-0.0777814611793,-0.0750320181251,1.02319324017,0.961103320122,-12.5605659485,-6.37056970596,1.0,0,0.512499988079,3,67.0
1618582138010613137,1429,1618582138010243996,,-0.333081960678,0.893073439598,1.03190922737,-0.121545553207,-0.0796279236674,-0.0727561712265,0.958014726639,1.04214036465,-12.5703115463,-6.44107151031,1.0,0,0.512499988079,3,67.0
1618582138045176226,1430,1618582138044711211,,-0.335875928402,0.890694081783,1.02995443344,-0.106148190796,-0.0801984891295,-0.0800496712327,0.969657838345,1.12699782848,-12.3765230179,-6.06186199188,1.0,0,0.512499988079,3,67.0
1618582138080890809,1431,1618582138080227888,,-0.339510440826,0.888270139694,1.02360773087,-0.0958461910486,-0.0813966840506,-0.10433627665,0.962886154652,1.19566404819,-12.2274446487,-5.74587106705,1.0,0,0.512499988079,3,67.0
1618582138112700643,1432,1618582138112350225,,-0.342377752066,0.886131346226,1.0181248188,-0.0867173522711,-0.0834292694926,-0.122325047851,0.894751012325,1.29720568657,-12.2362661362,-6.07900619507,1.0,0,0.512499988079,3,67.0
1618582138145726860,1433,1618582138145327622,,-0.344837248325,0.88335454464,1.01063466072,-0.0770872011781,-0.0878674611449,-0.144893407822,0.81893402338,1.36873352528,-12.130947113,-5.87136888504,1.0,0,0.512499988079,3,67.0
1618582138178458195,1434,1618582138178011215,,-0.346661686897,0.88045579195,1.00301122665,-0.0670697018504,-0.0929747149348,-0.1639239043,0.78808093071,1.43563187122,-12.1495571136,-6.11371946335,1.0,0,0.512499988079,3,67.0
1618582138212214866,1435,1618582138211752991,,-0.348397672176,0.87704449892,0.99476981163,-0.0569443777204,-0.0992822796106,-0.180493533611,0.790109932423,1.49769866467,-12.0920667648,-5.86405181885,1.0,0,0.512499988079,3,67.0
1618582138246350355,1436,1618582138245887679,,-0.349664211273,0.873162686825,0.987630009651,-0.0466369315982,-0.107156395912,-0.187772795558,0.748351514339,1.5622626543,-12.0047512054,-5.84201812744,1.0,0,0.512499988079,3,67.0
1618582138277247108,1437,1618582138276931112,,-0.350987076759,0.869807183743,0.982882857323,-0.0404284745455,-0.112438075244,-0.184174269438,0.665492296219,1.6061142683,-12.0462589264,-5.8470954895,1.0,0,0.512499988079,3,67.0
1618582138311943659,1438,1618582138311608479,,-0.352510333061,0.865640759468,0.977642774582,-0.0350926741958,-0.120381481946,-0.180263310671,0.604127168655,1.68720018864,-11.8519086838,-5.51842784882,1.0,0,0.512499988079,3,67.0
1618582138345413929,1439,1618582138345085863,,-0.354137390852,0.860981583595,0.97262275219,0.0,-0.129980251193,-0.176494628191,0.63859140873,1.76268839836,-11.7856082916,-5.46290397644,1.0,0,0.512499988079,3,67.0
1618582138378458182,1440,1618582138378142815,,-0.355013102293,0.855846703053,0.967655658722,0.0,-0.140434756875,-0.174963966012,0.628880262375,1.7728792429,-11.5915107727,-5.14115524292,1.0,0,0.512499988079,3,67.0
